Name,ShortName,Region,State,Code,Visitors,Year,Area,PersonAcre
Biscayne National Park,Biscayne,SE,FL,BISC,351500,1975,172971.11,2.032131262
Biscayne National Park,Biscayne,SE,FL,BISC,339100,1976,172971.11,1.96044299
Biscayne National Park,Biscayne,SE,FL,BISC,205900,1977,172971.11,1.190372196
Biscayne National Park,Biscayne,SE,FL,BISC,177416,1978,172971.11,1.025697297
Biscayne National Park,Biscayne,SE,FL,BISC,202938,1979,172971.11,1.173247949
Biscayne National Park,Biscayne,SE,FL,BISC,248071,1980,172971.11,1.434175915
Biscayne National Park,Biscayne,SE,FL,BISC,305502,1981,172971.11,1.76620246
Biscayne National Park,Biscayne,SE,FL,BISC,348219,1982,172971.11,2.013162776
Biscayne National Park,Biscayne,SE,FL,BISC,369082,1983,172971.11,2.133778294
Biscayne National Park,Biscayne,SE,FL,BISC,340567,1984,172971.11,1.968924175
Biscayne National Park,Biscayne,SE,FL,BISC,460921,1985,172971.11,2.664728231
Biscayne National Park,Biscayne,SE,FL,BISC,578013,1986,172971.11,3.341673647
Biscayne National Park,Biscayne,SE,FL,BISC,607968,1987,172971.11,3.514852856
Biscayne National Park,Biscayne,SE,FL,BISC,531036,1988,172971.11,3.070084941
Biscayne National Park,Biscayne,SE,FL,BISC,589957,1989,172971.11,3.410725641
Biscayne National Park,Biscayne,SE,FL,BISC,573376,1990,172971.11,3.314865702
Biscayne National Park,Biscayne,SE,FL,BISC,488134,1991,172971.11,2.822055082
Biscayne National Park,Biscayne,SE,FL,BISC,307512,1992,172971.11,1.777822898
Biscayne National Park,Biscayne,SE,FL,BISC,19950,1993,172971.11,0.11533718
Biscayne National Park,Biscayne,SE,FL,BISC,25147,1994,172971.11,0.14538266
Biscayne National Park,Biscayne,SE,FL,BISC,584519,1995,172971.11,3.379286865
Biscayne National Park,Biscayne,SE,FL,BISC,338603,1996,172971.11,1.957569677
Biscayne National Park,Biscayne,SE,FL,BISC,392069,1997,172971.11,2.266673319
Biscayne National Park,Biscayne,SE,FL,BISC,403239,1998,172971.11,2.331250577
Biscayne National Park,Biscayne,SE,FL,BISC,442585,1999,172971.11,2.558722089
Biscayne National Park,Biscayne,SE,FL,BISC,393151,2.00E+03,172971.11,2.272928699
Biscayne National Park,Biscayne,SE,FL,BISC,489343,2001,172971.11,2.829044688
Biscayne National Park,Biscayne,SE,FL,BISC,513397,2002,172971.11,2.968108374
Biscayne National Park,Biscayne,SE,FL,BISC,490031,2003,172971.11,2.833022231
Biscayne National Park,Biscayne,SE,FL,BISC,478304,2004,172971.11,2.765224782
Biscayne National Park,Biscayne,SE,FL,BISC,563728,2005,172971.11,3.259087601
Biscayne National Park,Biscayne,SE,FL,BISC,608836,2006,172971.11,3.519871035
Biscayne National Park,Biscayne,SE,FL,BISC,517442,2007,172971.11,2.991493782
Biscayne National Park,Biscayne,SE,FL,BISC,686062,2008,172971.11,3.966338656
Biscayne National Park,Biscayne,SE,FL,BISC,437745,2009,172971.11,2.530740538
Biscayne National Park,Biscayne,SE,FL,BISC,467612,2010,172971.11,2.703410992
Biscayne National Park,Biscayne,SE,FL,BISC,476077,2011,172971.11,2.7523498
Biscayne National Park,Biscayne,SE,FL,BISC,495613,2012,172971.11,2.865293516
Biscayne National Park,Biscayne,SE,FL,BISC,486848,2013,172971.11,2.814620314
Biscayne National Park,Biscayne,SE,FL,BISC,525745,2014,172971.11,3.039496018
Biscayne National Park,Biscayne,SE,FL,BISC,508164,2015,172971.11,2.937854767
Biscayne National Park,Biscayne,SE,FL,BISC,514709,2016,172971.11,2.975693455
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,2592,1934,30749.75,0.084293368
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,1596,1935,30749.75,0.051902861
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,4833,1936,30749.75,0.15717201
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,9770,1937,30749.75,0.31772616
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,15151,1938,30749.75,0.492719453
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,16041,1939,30749.75,0.521662778
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,19307,1940,30749.75,0.627875023
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,18800,1941,30749.75,0.611387084
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,6264,1942,30749.75,0.203708973
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,2087,1943,30749.75,0.06787047
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,2351,1944,30749.75,0.076455906
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,4968,1945,30749.75,0.161562289
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,17573,1946,30749.75,0.571484321
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,22510,1947,30749.75,0.732038472
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,26679,1948,30749.75,0.86761681
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,29739,1949,30749.75,0.967129814
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,26487,1950,30749.75,0.861372857
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,31448,1951,30749.75,1.022707502
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,38449,1952,30749.75,1.250384149
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,51763,1953,30749.75,1.683363279
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,51400,1954,30749.75,1.671558305
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,57200,1955,30749.75,1.860177725
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,62000,1956,30749.75,2.016276555
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,48900,1957,30749.75,1.590256831
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,93000,1958,30749.75,3.024414833
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,100800,1959,30749.75,3.278075432
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,122500,1960,30749.75,3.983772226
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,115000,1961,30749.75,3.739867804
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,131800,1962,30749.75,4.286213709
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,146600,1963,30749.75,4.767518435
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,168200,1964,30749.75,5.46996317
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,184000,1965,30749.75,5.983788486
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,181000,1966,30749.75,5.886226717
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,185100,1967,30749.75,6.019561135
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,215900,1968,30749.75,7.021195294
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,302600,1969,30749.75,9.840730412
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,249000,1970,30749.75,8.09762681
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,223600,1971,30749.75,7.271603834
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,273322,1972,30749.75,8.88859259
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,234800,1973,30749.75,7.635834438
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,267100,1974,30749.75,8.686249482
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,348900,1975,30749.75,11.34643371
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,373600,1976,30749.75,12.14969227
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,310500,1977,30749.75,10.09764307
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,271879,1978,30749.75,8.841665379
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,234286,1979,30749.75,7.619118855
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,336119,1980,30749.75,10.93078806
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,266604,1981,30749.75,8.670119269
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,227428,1982,30749.75,7.396092651
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,291618,1983,30749.75,9.483589297
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,253048,1984,30749.75,8.229270157
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,266012,1985,30749.75,8.65086708
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,289117,1986,30749.75,9.402255303
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,285439,1987,30749.75,9.282644574
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,269073,1988,30749.75,8.750412605
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,288586,1989,30749.75,9.38498687
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,275323,1990,30749.75,8.95366629
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,316336,1991,30749.75,10.28743323
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,337209,1992,30749.75,10.9662355
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,319322,1993,30749.75,10.38453971
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,214194,1994,30749.75,6.965715168
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,221113,1995,30749.75,7.190725128
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,200125,1996,30749.75,6.508182993
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,209863,1997,30749.75,6.824868495
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,193451,1998,30749.75,6.291140578
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,200142,1999,30749.75,6.508735843
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,191506,2.00E+03,30749.75,6.227888032
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,181018,2001,30749.75,5.886812088
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,173687,2002,30749.75,5.648403646
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,167247,2003,30749.75,5.438971049
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,175581,2004,30749.75,5.709997642
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,180814,2005,30749.75,5.880177888
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,160450,2006,30749.75,5.217928601
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,219576,2007,30749.75,7.140740982
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,160185,2008,30749.75,5.209310645
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,171451,2009,30749.75,5.575687607
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,176344,2010,30749.75,5.734810852
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,168336,2011,30749.75,5.474385971
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,192570,2012,30749.75,6.262489939
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,175852,2013,30749.75,5.718810722
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,183045,2014,30749.75,5.952731323
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,209166,2015,30749.75,6.802201644
Black Canyon of the Gunnison National Park,Black Canyon of the Gunnison,IM,CO,BLCA,238018,2016,30749.75,7.740485695
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,21997,1929,35835.08,0.613839846
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,35982,1930,35835.08,1.004099893
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,41572,1931,35835.08,1.160092289
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,34143,1932,35835.08,0.952781464
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,32878,1933,35835.08,0.91748086
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,51188,1934,35835.08,1.428432698
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,63703,1935,35835.08,1.777671488
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,88848,1936,35835.08,2.479358215
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,94331,1937,35835.08,2.632364711
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,101851,1938,35835.08,2.842214947
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,101500,1939,35835.08,2.832420076
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,103362,1940,35835.08,2.884380333
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,124563,1941,35835.08,3.476007309
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,30019,1942,35835.08,0.837698702
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,7690,1943,35835.08,0.214594191
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,10311,1944,35835.08,0.287734812
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,33463,1945,35835.08,0.933805645
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,125828,1946,35835.08,3.511307914
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,163172,1947,35835.08,4.553415257
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,175975,1948,35835.08,4.910690865
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,192552,1949,35835.08,5.37328227
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,212976,1950,35835.08,5.943226581
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,224801,1951,35835.08,6.273210497
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,225113,1952,35835.08,6.281917049
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,242820,1953,35835.08,6.7760418
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,238200,1954,35835.08,6.647117852
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,254200,1955,35835.08,7.093607716
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,257600,1956,35835.08,7.188486812
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,263000,1957,35835.08,7.339177142
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,248500,1958,35835.08,6.934545702
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,278300,1959,35835.08,7.766133074
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,272000,1960,35835.08,7.59032769
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,264800,1961,35835.08,7.389407251
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,251000,1962,35835.08,7.004309743
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,289500,1963,35835.08,8.078675979
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,300300,1964,35835.08,8.380056637
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,366800,1965,35835.08,10.23578013
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,396600,1966,35835.08,11.06736751
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,295000,1967,35835.08,8.23215687
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,320800,1968,35835.08,8.952121776
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,366900,1969,35835.08,10.2385707
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,345900,1970,35835.08,9.65255275
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,377800,1971,35835.08,10.54274192
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,424830,1972,35835.08,11.85514306
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,429700,1973,35835.08,11.99104341
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,408800,1974,35835.08,11.40781603
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,579200,1975,35835.08,16.16293308
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,625600,1976,35835.08,17.45775369
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,611500,1977,35835.08,17.06428449
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,679260,1978,35835.08,18.95516907
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,558095,1979,35835.08,15.57398504
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,571541,1980,35835.08,15.94920396
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,474092,1981,35835.08,13.22982954
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,471517,1982,35835.08,13.15797258
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,472633,1983,35835.08,13.18911525
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,495104,1984,35835.08,13.81618236
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,500782,1985,35835.08,13.97463045
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,578018,1986,35835.08,16.12994864
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,718342,1987,35835.08,20.04577637
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,791348,1988,35835.08,22.08305381
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,808045,1989,35835.08,22.54899389
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,862659,1990,35835.08,24.07303123
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,929067,1991,35835.08,25.92618741
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1018174,1992,35835.08,28.41277318
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1107951,1993,35835.08,30.91805572
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1028134,1994,35835.08,28.69071312
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,994548,1995,35835.08,27.75347509
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1269600,1996,35835.08,35.42897072
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1174824,1997,35835.08,32.78418801
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1166331,1998,35835.08,32.54718561
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1081521,1999,35835.08,30.18051027
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1099275,2.00E+03,35835.08,30.67594659
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,1068619,2001,35835.08,29.82047201
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,886436,2002,35835.08,24.73654307
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,903760,2003,35835.08,25.21997997
Bryce Canyon National Park,Bryce Canyon,IM,UT,BRCA,987253,2004,35835.08,27.54990361
